latitude,longtitude,depth,temperature,time
,,3.587,20.0,1712828978260
,,3.587,20.0,1712828978339
,,3.559,20.0,1712828978396
,,3.559,20.0,1712828978489
,,3.559,20.0,1712828978563
,,3.559,20.0,1712828978605
,,3.559,20.0,1712828978671
,,3.614,20.0,1712828978747
,,3.614,20.0,1712828978810
,,3.614,20.0,1712828978871
,,3.614,20.0,1712828979022
,,3.614,20.0,1712828979093
40.465165,22.85216666666667,3.614,,1712828979093
,,3.614,20.0,1712828979220
,,3.614,20.0,1712828979325
,,3.614,20.0,1712828979382
,,3.614,20.0,1712828979419
,,3.614,20.0,1712828979558
,,3.587,20.0,1712828979626
,,3.614,20.0,1712828979693
,,3.587,20.0,1712828979877
,,3.587,20.0,1712828979881
,,3.587,20.0,1712828980097
40.465165,22.85216666666667,3.587,,1712828980097
,,3.587,20.0,1712828980191
,,3.587,20.0,1712828980235
,,3.587,20.0,1712828980400
,,3.614,20.0,1712828980440
,,3.614,20.0,1712828980512
,,3.614,20.0,1712828980576
,,3.614,20.0,1712828980716
,,3.614,20.0,1712828981083
,,3.614,20.0,1712828981091
,,3.642,20.0,1712828981106
,,3.642,20.0,1712828981117
,,3.642,20.0,1712828981119
40.46516333333333,22.85216833333333,3.642,,1712828981119
,,3.614,20.0,1712828981185
,,3.614,21.0,1712828981479
,,3.614,21.0,1712828981524
,,3.642,21.0,1712828981618
,,3.614,21.0,1712828981661
,,3.614,21.0,1712828981770
,,3.587,21.0,1712828981798
,,3.587,21.0,1712828981902
,,3.587,21.0,1712828981936
,,3.587,21.0,1712828982023
,,3.587,21.0,1712828982069
,,3.587,21.0,1712828982174
40.46516333333333,22.85216666666667,3.587,,1712828982174
,,3.642,21.0,1712828982205
,,3.642,21.0,1712828982315
,,3.642,21.0,1712828982347
,,3.614,21.0,1712828982424
,,3.614,21.0,1712828982476
,,3.614,21.0,1712828982545
,,3.614,21.0,1712828982614
,,3.614,21.0,1712828982724
,,3.614,21.0,1712828982960
,,3.614,21.0,1712828982966
,,3.614,21.0,1712828983049
,,3.587,21.0,1712828983088
40.465165,22.85216833333333,3.587,,1712828983088
,,3.587,21.0,1712828983195
,,3.587,21.0,1712828983226
,,3.559,21.0,1712828983297
,,3.587,21.0,1712828983368
,,3.587,21.0,1712828983433
,,3.587,21.0,1712828983562
,,3.587,21.0,1712828983586
,,3.587,21.0,1712828983735
,,3.587,21.0,1712828983767
,,3.587,21.0,1712828984039
40.46516333333333,22.85216833333333,3.587,,1712828984039
,,3.587,21.0,1712828984209
,,3.587,21.0,1712828984245
,,3.614,21.0,1712828984312
,,3.614,21.0,1712828984380
,,3.614,21.0,1712828984446
,,3.614,21.0,1712828984552
,,3.614,21.0,1712828984581
,,3.614,21.0,1712828984687
,,3.614,21.0,1712828984718
,,3.614,21.0,1712828984823
,,3.587,21.0,1712828984859
,,3.559,21.0,1712828984925
,,3.559,21.0,1712828985009
,,3.559,21.0,1712828985081
,,3.559,21.0,1712828985128
40.465165,22.85216833333333,3.559,,1712828985128
,,3.559,21.0,1712828985209
,,3.559,21.0,1712828985263
,,3.559,21.0,1712828985329
,,3.587,21.0,1712828985808
,,3.587,21.0,1712828985944
,,3.587,21.0,1712828986010
,,3.614,21.0,1712828986081
,,3.614,21.0,1712828986147
40.465165,22.85216833333333,3.614,,1712828986147
,,3.614,21.0,1712828986214
,,3.614,21.0,1712828986321
,,3.614,21.0,1712828986358
,,3.614,21.0,1712828986417
,,3.614,21.0,1712828986484
,,3.614,21.0,1712828986553
,,3.614,21.0,1712828986623
,,3.587,21.0,1712828986688
,,3.587,21.0,1712828986759
,,3.559,21.0,1712828986828
,,3.559,21.0,1712828986940
,,3.587,21.0,1712828987107
40.465165,22.85216833333333,3.587,,1712828987107
,,3.587,21.0,1712828987193
,,3.587,21.0,1712828987233
,,3.587,21.0,1712828987302
,,3.587,21.0,1712828987370
,,3.587,21.0,1712828987450
,,3.587,21.0,1712828987553
,,3.614,21.0,1712828987576
,,3.614,21.0,1712828987650
,,3.614,21.0,1712828987759
,,3.614,21.0,1712828987780
,,3.614,21.0,1712828987854
,,3.614,21.0,1712828987965
,,3.614,21.0,1712828987981
,,3.614,21.0,1712828988057
,,3.614,21.0,1712828988119
40.465165,22.85216833333333,3.614,,1712828988119
,,3.587,21.0,1712828988187
,,3.587,21.0,1712828988261
,,3.587,21.0,1712828988375
,,3.587,21.0,1712828988394
,,3.587,21.0,1712828988472
,,3.559,21.0,1712828988679
,,3.559,21.0,1712828988733
,,3.559,21.0,1712828988886
,,3.559,21.0,1712828988892
,,3.559,21.0,1712828988960
,,3.559,21.0,1712828989002
40.465165,22.85216833333333,3.559,,1712828989002
,,3.559,21.0,1712828989748
,,3.587,21.0,1712828989752
,,3.587,21.0,1712828989855
,,3.587,21.0,1712828989886
,,3.587,21.0,1712828989956
,,3.559,21.0,1712828990024
,,3.559,21.0,1712828990094
40.465165,22.85216833333333,3.559,,1712828990094
,,3.559,21.0,1712828990214
,,3.587,21.0,1712828990232
,,3.587,21.0,1712828990316
,,3.587,21.0,1712828990361
,,3.587,21.0,1712828990463
,,3.587,21.0,1712828990498
,,3.587,21.0,1712828990571
,,3.587,21.0,1712828990636
,,3.587,21.0,1712828990726
,,3.587,21.0,1712828991285
40.465165,22.85216833333333,3.587,,1712828991285
,,3.587,21.0,1712828991314
,,3.587,21.0,1712828991418
,,3.587,21.0,1712828991451
,,3.587,21.0,1712828991519
,,3.587,21.0,1712828991649
,,3.559,21.0,1712828991660
,,3.559,21.0,1712828991754
,,3.559,21.0,1712828991791
,,3.559,21.0,1712828991860
,,3.559,21.0,1712828991929
,,3.559,21.0,1712828991998
,,3.559,21.0,1712828992470
,,3.559,21.0,1712828992478
40.465165,22.85216833333333,3.559,,1712828992478
,,3.559,21.0,1712828992491
,,3.559,21.0,1712828992493
,,3.559,21.0,1712828992495
,,3.587,21.0,1712828992499
,,3.587,21.0,1712828992505
,,3.587,21.0,1712828992706
,,3.587,21.0,1712828992743
,,3.587,21.0,1712828992847
,,3.587,21.0,1712828993015
,,3.587,21.0,1712828993083
40.465165,22.85216833333333,3.587,,1712828993083
,,3.587,21.0,1712828993149
,,3.587,21.0,1712828993229
,,3.587,21.0,1712828993593
,,3.587,21.0,1712828993600
,,3.587,21.0,1712828993616
,,3.587,21.0,1712828993620
,,3.587,21.0,1712828993627
,,3.559,21.0,1712828993728
,,3.559,21.0,1712828993764
,,3.559,21.0,1712828993850
,,3.559,21.0,1712828993898
,,3.559,21.0,1712828993965
,,3.559,21.0,1712828994033
,,3.559,21.0,1712828994112
40.46516666666666,22.85216666666667,3.559,,1712828994112
,,3.559,21.0,1712828994240
,,3.587,21.0,1712828994341
,,3.587,21.0,1712828994374
,,3.587,21.0,1712828994480
,,3.587,21.0,1712828994509
,,3.587,21.0,1712828994614
,,3.587,21.0,1712828994648
,,3.587,21.0,1712828994801
,,3.587,21.0,1712828994820
,,3.587,21.0,1712828994919
,,3.587,21.0,1712828994986
,,3.587,21.0,1712828995055
,,3.587,21.0,1712828995135
40.46516666666666,22.85216666666667,3.587,,1712828995135
,,3.587,21.0,1712828995230
,,3.587,21.0,1712828995257
,,3.559,21.0,1712828995360
,,3.559,21.0,1712828995393
,,3.559,21.0,1712828995495
,,3.559,21.0,1712828995531
,,3.559,21.0,1712828995645
,,3.559,21.0,1712828995819
,,3.559,21.0,1712828995886
,,3.559,21.0,1712828995954
,,3.559,21.0,1712828996053
,,3.559,21.0,1712828996074
,,3.559,21.0,1712828996147
40.46516666666666,22.85216666666667,3.559,,1712828996147
,,3.587,21.0,1712828996258
,,3.614,21.0,1712828996279
,,3.614,21.0,1712828996461
,,3.614,21.0,1712828996481
,,3.614,21.0,1712828996557
,,3.614,21.0,1712828996636
,,3.614,21.0,1712828996713
,,3.614,21.0,1712828996755
,,3.614,21.0,1712828996827
,,3.614,21.0,1712828996931
,,3.614,21.0,1712828996958
,,3.614,21.0,1712828997064
,,3.614,21.0,1712828997092
40.46516666666666,22.85216666666667,3.614,,1712828997092
,,3.614,21.0,1712828997178
,,3.587,21.0,1712828997281
,,3.587,21.0,1712828997300
,,3.614,21.0,1712828997376
,,3.614,21.0,1712828997501
,,3.614,21.0,1712828997597
,,3.614,21.0,1712828997706
,,3.614,21.0,1712828997773
,,3.614,21.0,1712828997880
,,3.614,21.0,1712828997910
,,3.614,21.0,1712828998001
,,3.614,21.0,1712828998044
,,3.614,21.0,1712828998148
40.46516666666666,22.85216666666667,3.614,,1712828998148
,,3.614,21.0,1712828998181
,,3.614,21.0,1712828998284
,,3.587,21.0,1712828998317
,,3.587,21.0,1712828998409
,,3.587,21.0,1712828998453
,,3.587,21.0,1712828998557
,,3.587,21.0,1712828998595
,,3.559,21.0,1712828998672
,,3.587,21.0,1712828998724
,,3.587,21.0,1712828998819
,,3.587,21.0,1712828998863
,,3.587,21.0,1712828998964
,,3.587,21.0,1712828998998
40.46516666666666,22.85216666666667,3.587,,1712828998998
,,3.587,21.0,1712828999544
,,3.587,21.0,1712828999633
,,3.614,21.0,1712828999703
,,3.614,21.0,1712828999746
,,3.614,21.0,1712828999816
,,3.614,21.0,1712828999918
,,3.614,21.0,1712828999950
,,3.587,21.0,1712829000045
,,3.587,21.0,1712829000088
40.46516666666666,22.85216666666667,3.587,,1712829000088
,,3.587,21.0,1712829000193
,,3.587,21.0,1712829000504
,,3.587,21.0,1712829000598
,,3.587,21.0,1712829000631
,,3.587,21.0,1712829000696
,,3.559,21.0,1712829000768
,,3.559,21.0,1712829000868
,,3.559,21.0,1712829000909
,,3.587,21.0,1712829001076
40.46516666666666,22.85216833333333,3.587,,1712829001076
,,3.587,21.0,1712829002233
,,3.587,21.0,1712829002825
,,3.587,21.0,1712829002875
,,3.587,19.0,1712829002891
,,3.587,19.0,1712829002910
,,3.587,19.0,1712829002930
,,3.587,19.0,1712829002948
,,3.587,19.0,1712829003013
,,3.587,19.0,1712829003120
,,3.587,19.0,1712829003150
40.46516666666666,22.85216833333333,3.587,,1712829003150
,,3.614,19.0,1712829003257
,,3.614,19.0,1712829003393
,,3.614,19.0,1712829003420
,,3.614,19.0,1712829003492
,,3.614,19.0,1712829003559
,,3.614,19.0,1712829003698
,,3.587,19.0,1712829003844
,,3.587,19.0,1712829003849
,,3.559,19.0,1712829003898
,,3.559,19.0,1712829004045
,,3.559,19.0,1712829004052
,,3.559,19.0,1712829004102
40.46516666666666,22.85216833333333,3.559,,1712829004102
,,3.559,19.0,1712829004454
,,3.559,19.0,1712829004482
,,3.559,19.0,1712829004507
,,3.559,19.0,1712829004576
,,3.559,19.0,1712829004595
,,3.559,19.0,1712829004600
,,3.559,19.0,1712829004870
,,3.559,19.0,1712829004875
,,3.559,19.0,1712829004925
,,3.587,19.0,1712829004989
,,3.614,19.0,1712829005212
40.46516666666666,22.85216833333333,3.614,,1712829005212
,,3.614,19.0,1712829005574
,,3.614,19.0,1712829005607
,,3.587,19.0,1712829005673
,,3.587,19.0,1712829005804
,,3.587,19.0,1712829006044
,,3.587,19.0,1712829006175
40.46516666666666,22.85217,3.587,,1712829006175
,,3.587,19.0,1712829006211
,,3.587,19.0,1712829006363
,,3.587,19.0,1712829006414
,,3.587,19.0,1712829006484
,,3.559,19.0,1712829006617
,,3.559,19.0,1712829006702
,,3.559,19.0,1712829006849
,,3.559,19.0,1712829006889
,,3.559,19.0,1712829007033
,,3.559,19.0,1712829007099
,,3.559,19.0,1712829007203
40.46516833333333,22.85217,3.559,,1712829007203
,,3.559,19.0,1712829007296
,,3.587,19.0,1712829007364
,,3.614,19.0,1712829007484
,,3.614,19.0,1712829007510
,,3.614,19.0,1712829007608
,,3.614,19.0,1712829007654
,,3.614,19.0,1712829007708
,,3.614,19.0,1712829007849
,,3.614,19.0,1712829008546
,,3.614,19.0,1712829008567
,,3.614,19.0,1712829008591
,,3.587,19.0,1712829008695
,,3.587,19.0,1712829008723
,,3.587,19.0,1712829008859
,,3.587,19.0,1712829008956
,,3.587,19.0,1712829009002
,,3.559,19.0,1712829009107
,,3.559,19.0,1712829009141
40.46516999999999,22.85216833333333,3.559,,1712829009141
,,3.559,19.0,1712829009219
,,3.559,19.0,1712829009266
,,3.587,19.0,1712829009336
,,3.587,19.0,1712829009405
,,3.587,19.0,1712829009486
,,3.614,19.0,1712829009545
,,3.614,19.0,1712829009672
,,3.614,19.0,1712829009680
,,3.614,19.0,1712829009774
,,3.614,19.0,1712829009810
,,3.614,19.0,1712829009916
,,3.614,19.0,1712829009947
,,3.614,19.0,1712829010055
,,3.587,19.0,1712829010084
40.46516999999999,22.85216833333333,3.587,,1712829010084
,,3.587,19.0,1712829010151
,,3.559,19.0,1712829010217
,,3.559,19.0,1712829010286
,,3.559,19.0,1712829010389
,,3.559,19.0,1712829010423
,,3.559,19.0,1712829010527
,,3.559,19.0,1712829010557
,,3.559,19.0,1712829010660
,,3.559,19.0,1712829010829
,,3.559,19.0,1712829010932
,,3.559,19.0,1712829011044
,,3.559,19.0,1712829011155
40.46516999999999,22.85217,3.559,,1712829011155
,,3.559,19.0,1712829011382
,,3.587,19.0,1712829011456
,,3.587,19.0,1712829011594
,,3.587,19.0,1712829011618
,,3.587,19.0,1712829011851
,,3.587,19.0,1712829012159
,,3.587,19.0,1712829012169
,,3.587,19.0,1712829012204
40.46516999999999,22.85217,3.587,,1712829012204
,,3.587,19.0,1712829012334
,,3.587,21.0,1712829012399
,,3.587,21.0,1712829012511
,,3.559,21.0,1712829012779
,,3.559,21.0,1712829012821
,,3.559,21.0,1712829012877
,,3.587,21.0,1712829012952
,,3.559,21.0,1712829013036
40.46516999999999,22.85217,3.559,,1712829013036
,,3.587,21.0,1712829013683
,,3.587,21.0,1712829013692
,,3.614,21.0,1712829013699
,,3.614,21.0,1712829013700
,,3.614,21.0,1712829013754
,,3.614,21.0,1712829013828
,,3.614,21.0,1712829013968
,,3.614,21.0,1712829014030
,,3.614,21.0,1712829014131
40.46516999999999,22.85217,3.614,,1712829014131
,,3.614,21.0,1712829014167
,,3.587,21.0,1712829014244
,,3.587,21.0,1712829014302
,,3.587,21.0,1712829014378
,,3.587,21.0,1712829014598
,,3.587,21.0,1712829014779
,,3.587,21.0,1712829014968
,,3.587,21.0,1712829014984
,,3.587,21.0,1712829015173
,,3.587,21.0,1712829015199
,,3.559,21.0,1712829015208
40.46516833333333,22.85217,3.559,,1712829015208
,,3.559,21.0,1712829015311
,,3.559,21.0,1712829015318
,,3.614,21.0,1712829015462
,,3.614,21.0,1712829015522
,,3.614,21.0,1712829015594
,,3.642,21.0,1712829015657
,,3.642,21.0,1712829015825
,,3.642,21.0,1712829015835
,,3.642,21.0,1712829015866
,,3.642,21.0,1712829015957
,,3.642,21.0,1712829015998
,,3.642,21.0,1712829016065
,,3.642,21.0,1712829016133
40.46516833333333,22.85217,3.642,,1712829016133
,,3.642,21.0,1712829016272
,,3.614,21.0,1712829016374
,,3.614,21.0,1712829016406
,,3.587,21.0,1712829016510
,,3.587,21.0,1712829016543
,,3.587,21.0,1712829016635
,,3.587,21.0,1712829016685
,,3.587,21.0,1712829016751
,,3.587,21.0,1712829016825
,,3.587,21.0,1712829016893
,,3.587,21.0,1712829017047
,,3.587,21.0,1712829017053
,,3.587,21.0,1712829017093
40.46516833333333,22.85217,3.587,,1712829017093
,,3.587,21.0,1712829017189
,,3.587,21.0,1712829017222
,,3.587,21.0,1712829017327
,,3.587,21.0,1712829017358
,,3.587,21.0,1712829017454
,,3.587,21.0,1712829017598
,,3.587,21.0,1712829017630
,,3.587,21.0,1712829017736
,,3.587,21.0,1712829017770
,,3.559,21.0,1712829017849
,,3.559,21.0,1712829017904
,,3.587,21.0,1712829018070
,,3.587,21.0,1712829018077
40.46516999999999,22.85217,3.587,,1712829018077
,,3.587,21.0,1712829018207
,,3.642,21.0,1712829018348
,,3.642,21.0,1712829018379
,,3.642,21.0,1712829018478
,,3.642,21.0,1712829018514
,,3.642,21.0,1712829018720
,,3.642,21.0,1712829018785
,,3.642,21.0,1712829018856
,,3.614,21.0,1712829018993
,,3.614,21.0,1712829019002
,,3.614,21.0,1712829019124
40.46516999999999,22.85217,3.614,,1712829019124
,,3.559,21.0,1712829019228
,,3.559,21.0,1712829019261
,,3.559,21.0,1712829019366
,,3.587,21.0,1712829019399
,,3.587,21.0,1712829019499
,,3.587,21.0,1712829019533
,,3.587,21.0,1712829019618
,,3.587,21.0,1712829019699
,,3.587,21.0,1712829019736
,,3.587,21.0,1712829019804
,,3.587,21.0,1712829019908
,,3.587,21.0,1712829019941
,,3.559,21.0,1712829020043
,,3.559,21.0,1712829020078
,,3.587,21.0,1712829020182
40.46516999999999,22.85217,3.587,,1712829020182
,,3.587,21.0,1712829020213
,,3.614,21.0,1712829020455
,,3.614,21.0,1712829020487
,,3.614,21.0,1712829020629
,,3.587,21.0,1712829020643
,,3.587,21.0,1712829020688
,,3.587,21.0,1712829020757
,,3.587,21.0,1712829020937
,,3.587,21.0,1712829020960
,,3.587,21.0,1712829021062
,,3.587,21.0,1712829021097
40.46516999999999,22.85217,3.587,,1712829021097
,,3.587,21.0,1712829021201
,,3.559,21.0,1712829021233
,,3.559,21.0,1712829021344
,,3.559,21.0,1712829021368
,,3.559,21.0,1712829021467
,,3.587,21.0,1712829021504
,,3.587,21.0,1712829021667
,,3.614,21.0,1712829021709
,,3.614,21.0,1712829021779
,,3.614,21.0,1712829021879
,,3.614,21.0,1712829021915
,,3.614,21.0,1712829022016
,,3.614,21.0,1712829022049
,,3.614,21.0,1712829022169
40.46516999999999,22.85217,3.614,,1712829022169
,,3.614,21.0,1712829022197
,,3.614,21.0,1712829022262
,,3.614,21.0,1712829022370
,,3.614,21.0,1712829022391
,,3.614,21.0,1712829022466
,,3.587,21.0,1712829022578
,,3.587,21.0,1712829022594
,,3.587,20.0,1712829022666
,,3.587,20.0,1712829022734
,,3.614,20.0,1712829022822
,,3.614,20.0,1712829022985
,,3.614,20.0,1712829022995
,,3.642,20.0,1712829023000
,,3.642,20.0,1712829023083
,,3.642,20.0,1712829023283
40.46516999999999,22.85217,3.642,,1712829023283
,,3.642,20.0,1712829023393
,,3.642,20.0,1712829023408
,,3.669,20.0,1712829023478
,,3.669,20.0,1712829023555
,,3.642,20.0,1712829023617
,,3.642,20.0,1712829023693
,,3.642,20.0,1712829023801
,,3.614,20.0,1712829023816
,,3.614,20.0,1712829023908
,,3.587,20.0,1712829023952
,,3.559,20.0,1712829024055
,,3.559,20.0,1712829024091
40.46516999999999,22.85217,3.559,,1712829024091
,,3.559,20.0,1712829024190
,,3.587,20.0,1712829024226
,,3.587,20.0,1712829024315
,,3.614,20.0,1712829024361
,,3.614,20.0,1712829024584
,,3.614,20.0,1712829024635
,,3.642,20.0,1712829024723
,,3.642,20.0,1712829024769
,,3.642,20.0,1712829024871
,,3.642,20.0,1712829024906
,,3.642,20.0,1712829024972
,,3.642,20.0,1712829025056
,,3.642,20.0,1712829025147
40.46517166666667,22.85217,3.642,,1712829025147
,,3.642,20.0,1712829025179
,,3.614,20.0,1712829025255
,,3.587,20.0,1712829025497
,,3.587,20.0,1712829025589
,,3.587,20.0,1712829025652
,,3.587,20.0,1712829025720
,,3.587,20.0,1712829025791
,,3.587,20.0,1712829025867
,,3.587,20.0,1712829026000
,,3.587,20.0,1712829026077
,,3.587,21.0,1712829026137
40.46517166666667,22.85217,3.587,,1712829026137
,,3.587,21.0,1712829026205
,,3.587,21.0,1712829026276
,,3.614,21.0,1712829026340
,,3.614,21.0,1712829026401
,,3.614,21.0,1712829026489
,,3.614,21.0,1712829026537
,,3.587,21.0,1712829026749
,,3.587,21.0,1712829026816
,,3.587,21.0,1712829026977
,,3.587,21.0,1712829026982
,,3.587,21.0,1712829027011
,,3.587,21.0,1712829027118
40.46517166666667,22.85217,3.587,,1712829027118
,,3.587,21.0,1712829027148
,,3.587,21.0,1712829027254
,,3.614,21.0,1712829027285
,,3.614,21.0,1712829027384
,,3.614,21.0,1712829027430
,,3.614,21.0,1712829027520
,,3.587,21.0,1712829027559
,,3.587,21.0,1712829027696
,,3.614,21.0,1712829027700
,,3.614,21.0,1712829027795
,,3.587,21.0,1712829027828
,,3.587,21.0,1712829027943
,,3.587,21.0,1712829027963
,,3.559,21.0,1712829028076
40.46517166666667,22.85217,3.559,,1712829028076
,,3.559,21.0,1712829028241
,,3.559,21.0,1712829028308
,,3.559,21.0,1712829028393
,,3.559,21.0,1712829028445
,,3.587,21.0,1712829028614
,,3.587,21.0,1712829028621
,,3.614,21.0,1712829028644
,,3.614,21.0,1712829028748
,,3.614,21.0,1712829028781
,,3.614,21.0,1712829028885
,,3.614,21.0,1712829028916
,,3.614,21.0,1712829029039
,,3.614,21.0,1712829029056
40.46517166666667,22.852171666666663,3.614,,1712829029056
,,3.614,21.0,1712829029227
,,3.614,21.0,1712829029264
,,3.614,21.0,1712829029555
,,3.614,21.0,1712829029598
,,3.614,21.0,1712829029745
,,3.614,21.0,1712829029749
,,3.614,21.0,1712829029843
,,3.614,21.0,1712829029869
,,3.587,21.0,1712829029972
,,3.587,21.0,1712829030109
,,3.587,21.0,1712829030144
40.46517166666667,22.852171666666663,3.587,,1712829030144
,,3.587,21.0,1712829030226
,,3.587,21.0,1712829030310
,,3.587,21.0,1712829030344
,,3.587,21.0,1712829030413
,,3.587,21.0,1712829030519
,,3.587,21.0,1712829030549
,,3.587,21.0,1712829030685
,,3.587,21.0,1712829030758
,,3.587,21.0,1712829030888
,,3.587,21.0,1712829030966
,,3.587,21.0,1712829031072
,,3.587,21.0,1712829031097
40.46517166666667,22.852171666666663,3.587,,1712829031097
,,3.587,21.0,1712829031200
,,3.587,21.0,1712829031248
,,3.587,21.0,1712829031296
,,3.587,21.0,1712829031365
,,3.587,21.0,1712829031432
,,3.587,21.0,1712829031502
,,3.559,21.0,1712829031573
,,3.559,21.0,1712829031654
,,3.559,21.0,1712829031790
,,3.587,21.0,1712829031910
,,3.587,21.0,1712829031996
,,3.587,20.0,1712829032113
40.46517166666667,22.852171666666663,3.587,,1712829032113
,,3.587,20.0,1712829032195
,,3.614,20.0,1712829032253
,,3.614,20.0,1712829032742
,,3.614,20.0,1712829033226
40.46517166666667,22.852171666666663,3.614,,1712829033226
,,3.614,20.0,1712829033278
,,3.614,20.0,1712829033373
,,3.614,20.0,1712829033408
,,3.614,20.0,1712829033555
,,3.614,20.0,1712829033559
,,3.614,20.0,1712829033609
,,3.614,20.0,1712829033977
,,3.614,20.0,1712829034022
,,3.614,20.0,1712829034086
40.46517166666667,22.852171666666663,3.614,,1712829034086
,,3.614,20.0,1712829034229
,,3.614,20.0,1712829034330
,,3.587,20.0,1712829034435
,,3.587,20.0,1712829034441
,,3.587,20.0,1712829034548
,,3.587,20.0,1712829034747
,,3.587,20.0,1712829035126
,,3.587,20.0,1712829035286
,,3.587,20.0,1712829035293
40.46517166666667,22.852171666666663,3.587,,1712829035293
,,3.587,20.0,1712829035318
,,3.587,20.0,1712829035325
,,3.587,20.0,1712829035335
,,3.587,20.0,1712829035429
,,3.587,20.0,1712829035494
,,3.587,20.0,1712829035601
,,3.587,20.0,1712829035713
,,3.587,20.0,1712829036069
,,3.587,20.0,1712829036137
40.46517166666667,22.852171666666663,3.587,,1712829036137
,,3.587,20.0,1712829036263
,,3.587,20.0,1712829037019
,,3.587,20.0,1712829037034
,,3.614,20.0,1712829037039
,,3.614,20.0,1712829037061
,,3.614,20.0,1712829037115
,,3.614,20.0,1712829037129
40.46517166666667,22.852171666666663,3.614,,1712829037129
,,3.614,20.0,1712829037381
,,3.614,20.0,1712829037387
,,3.614,20.0,1712829037420
,,3.614,20.0,1712829037505
,,3.614,20.0,1712829037553
,,3.614,20.0,1712829037662
,,3.587,20.0,1712829037697
,,3.587,20.0,1712829037758
,,3.587,20.0,1712829037836
,,3.587,20.0,1712829037897
